Salário,Profissão,Setor,Estado,FormaTrabalho,Nivel,TamanhoEmpresa,Gestão,TipoTrabalho,Idade,Experiência,Escolaridade,Formação,LinguagemPython,LinguagemR,LinguagemSQL,NuvemAWS,NuvemGCP,NuvemAzure,QlikView,PowerBI,Tableau
7000.0,,Agronegócios,São Paulo (SP),Modelo 100% remoto,,de 101 a 500,sim,Outros,30-34,de 2 a 3 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
7000.0,,Outro,Minas Gerais (MG),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 1001 a 3000,sim,Outros,25-29,de 4 a 5 anos,Pós-graduação,Outras Engenharias,,,,,,,,,
14000.0,,Marketing,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 501 a 1000,sim,Outros,35-39,de 2 a 3 anos,Pós-graduação,Marketing / Publicidade / Comunicação / Jornalismo,,,,,,,,,
10000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,,de 11 a 50,sim,Empreendedor ou Empregado (CNPJ),25-29,de 1 a 2 anos,Pós-graduação,Química / Física,,,,,,,,,
3500.0,,Indústria,Minas Gerais (MG),Modelo 100% presencial,,de 101 a 500,sim,Empreendedor ou Empregado (CNPJ),40-44,Mais de 10 anos,Pós-graduação,Ciências Sociais,,,,,,,,,
10000.0,,Outro,São Paulo (SP),Modelo 100% remoto,,de 101 a 500,sim,Outros,25-29,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
10000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,,de 1 a 5,sim,Outros,35-39,de 1 a 2 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
27500.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 51 a 100,sim,Empreendedor ou Empregado (CNPJ),45-49,de 6 a 10 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
18000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 51 a 100,sim,Outros,30-34,de 1 a 2 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
10000.0,,Construção Civil,Paraná (PR),Modelo 100% remoto,,de 11 a 50,sim,Empreendedor ou Empregado (CNPJ),35-39,Menos de 1 ano,Pós-graduação,Outras Engenharias,,,,,,,,,
25000.0,,Finanças ou Bancos,Rio de Janeiro (RJ),Modelo híbrido com dias fixos de trabalho presencial,,de 51 a 100,sim,Empreendedor ou Empregado (CNPJ),40-44,Mais de 10 anos,Doutorado ou Phd,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
14000.0,,Consultoria,Rio de Janeiro (RJ),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,Acima de 3000,sim,Outros,30-34,de 6 a 10 anos,Graduação/Bacharelado,Estatística/ Matemática / Matemática Computacional,,,,,,,,,
10000.0,,Outro,Goiás (GO),Modelo 100% remoto,,de 11 a 50,sim,Outros,25-29,de 1 a 2 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
14000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,,de 101 a 500,sim,Empreendedor ou Empregado (CNPJ),30-34,de 1 a 2 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
35000.0,,Varejo,São Paulo (SP),Modelo 100% remoto,,Acima de 3000,sim,Outros,30-34,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
27500.0,,Outro,Pernambuco (PE),Modelo 100% remoto,,de 101 a 500,sim,Outros,30-34,de 4 a 5 anos,Doutorado ou Phd,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
10000.0,,Tecnologia/Fábrica de Software,Ceará (CE),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 11 a 50,sim,Outros,40-44,Mais de 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
22500.0,,Tecnologia/Fábrica de Software,Rio Grande do Sul (RS),Modelo 100% remoto,,de 11 a 50,sim,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
18000.0,,Outro,São Paulo (SP),Modelo 100% remoto,,de 1 a 5,sim,Empreendedor ou Empregado (CNPJ),30-34,de 4 a 5 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
22500.0,,Outro,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 101 a 500,sim,Outros,35-39,de 6 a 10 anos,Mestrado,Outras Engenharias,,,,,,,,,
18000.0,,Educação,Rio de Janeiro (RJ),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 101 a 500,sim,Outros,25-29,de 4 a 5 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
18000.0,,Área da Saúde,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,,de 51 a 100,sim,Outros,25-29,de 1 a 2 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
14000.0,,Varejo,São Paulo (SP),Modelo 100% remoto,,Acima de 3000,sim,Outros,30-34,de 1 a 2 anos,Graduação/Bacharelado,Outras Engenharias,,,,,,,,,
14000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,,de 11 a 50,sim,Empreendedor ou Empregado (CNPJ),30-34,de 1 a 2 anos,Pós-graduação,Química / Física,,,,,,,,,
10000.0,,Agronegócios,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,Acima de 3000,sim,Outros,25-29,de 2 a 3 anos,Pós-graduação,Outras Engenharias,,,,,,,,,
35000.0,,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,,Acima de 3000,sim,Outros,40-44,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
18000.0,,Outro,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 501 a 1000,sim,Empreendedor ou Empregado (CNPJ),25-29,de 4 a 5 anos,Mestrado,Outras Engenharias,,,,,,,,,
14000.0,,Finanças ou Bancos,,Modelo 100% remoto,,Acima de 3000,sim,Outros,30-34,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
14000.0,,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo 100% remoto,,de 101 a 500,sim,Outros,30-34,de 6 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
18000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 101 a 500,sim,Empreendedor ou Empregado (CNPJ),35-39,Mais de 10 anos,Pós-graduação,Estatística/ Matemática / Matemática Computacional,,,,,,,,,
22500.0,,Finanças ou Bancos,Rio Grande do Sul (RS),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 501 a 1000,sim,Outros,25-29,de 4 a 5 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
18000.0,,Tecnologia/Fábrica de Software,Rio Grande do Sul (RS),Modelo híbrido com dias fixos de trabalho presencial,,de 101 a 500,sim,Outros,50-54,Mais de 10 anos,Pós-graduação,Outras Engenharias,,,,,,,,,
22500.0,,Setor Público,Paraná (PR),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,Acima de 3000,sim,Outros,35-39,de 4 a 5 anos,Doutorado ou Phd,Outras Engenharias,,,,,,,,,
14000.0,,Área da Saúde,São Paulo (SP),Modelo 100% remoto,,Acima de 3000,sim,Outros,35-39,Mais de 10 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
14000.0,,Área da Saúde,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 51 a 100,sim,Outros,22-24,de 4 a 5 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
14000.0,,Internet/Ecommerce,Bahia (BA),Modelo 100% remoto,,Acima de 3000,sim,Outros,30-34,de 6 a 10 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
27500.0,,Setor Público,Distrito Federal (DF),Modelo híbrido com dias fixos de trabalho presencial,,de 1001 a 3000,sim,Outros,50-54,de 1 a 2 anos,Mestrado,Outras Engenharias,,,,,,,,,
14000.0,,Varejo,São Paulo (SP),Modelo 100% remoto,,Acima de 3000,sim,Outros,30-34,de 2 a 3 anos,Mestrado,Outras Engenharias,,,,,,,,,
18000.0,,Finanças ou Bancos,Paraná (PR),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 1001 a 3000,sim,Outros,25-29,de 6 a 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
14000.0,,Varejo,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 101 a 500,sim,Outros,30-34,Mais de 10 anos,Doutorado ou Phd,Outras Engenharias,,,,,,,,,
27500.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,,de 1001 a 3000,sim,Outros,45-49,Mais de 10 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
22500.0,,Tecnologia/Fábrica de Software,Pernambuco (PE),Modelo híbrido com dias fixos de trabalho presencial,,de 501 a 1000,sim,Outros,45-49,de 2 a 3 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
14000.0,,Indústria,São Paulo (SP),Modelo 100% remoto,,Acima de 3000,sim,Outros,30-34,de 4 a 5 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
14000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,Acima de 3000,sim,Outros,30-34,Mais de 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
10000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,Acima de 3000,sim,Outros,25-29,de 2 a 3 anos,Graduação/Bacharelado,Outras Engenharias,,,,,,,,,
22500.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,Acima de 3000,sim,Outros,30-34,de 6 a 10 anos,Mestrado,Outras Engenharias,,,,,,,,,
7000.0,,Finanças ou Bancos,Paraná (PR),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,Acima de 3000,sim,Outros,30-34,Não tenho experiência na área de dados,Graduação/Bacharelado,Outras Engenharias,,,,,,,,,
14000.0,,Finanças ou Bancos,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 101 a 500,sim,Outros,25-29,de 1 a 2 anos,Pós-graduação,Estatística/ Matemática / Matemática Computacional,,,,,,,,,
14000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,,de 6 a 10,sim,Empreendedor ou Empregado (CNPJ),35-39,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
10000.0,,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,,de 1001 a 3000,sim,Outros,30-34,de 6 a 10 anos,Pós-graduação,Outras Engenharias,,,,,,,,,
5000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,,de 51 a 100,sim,Outros,30-34,de 2 a 3 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
18000.0,,Setor Público,Rio Grande do Sul (RS),Modelo híbrido com dias fixos de trabalho presencial,,de 101 a 500,sim,Outros,55+,de 2 a 3 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
7000.0,,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo 100% remoto,,de 51 a 100,sim,Outros,25-29,de 2 a 3 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
14000.0,,Educação,Rio de Janeiro (RJ),Modelo 100% remoto,,de 101 a 500,sim,Outros,25-29,de 6 a 10 anos,Mestrado,Estatística/ Matemática / Matemática Computacional,,,,,,,,,
10000.0,,Finanças ou Bancos,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 1001 a 3000,sim,Outros,30-34,de 2 a 3 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
18000.0,,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo 100% remoto,,de 11 a 50,sim,Empreendedor ou Empregado (CNPJ),35-39,de 6 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
35000.0,,Setor Alimentício,São Paulo (SP),Modelo 100% remoto,,Acima de 3000,sim,Outros,40-44,Mais de 10 anos,Pós-graduação,Outras,,,,,,,,,
18000.0,,Área da Saúde,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,,Acima de 3000,sim,Outros,35-39,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
22500.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 1001 a 3000,sim,Outros,30-34,de 6 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
35000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,,Acima de 3000,sim,Outros,30-34,Mais de 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
25000.0,,Finanças ou Bancos,Paraná (PR),Modelo híbrido com dias fixos de trabalho presencial,,de 101 a 500,sim,Empreendedor ou Empregado (CNPJ),25-29,de 4 a 5 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
7000.0,,Seguros ou Previdência,Distrito Federal (DF),Modelo híbrido com dias fixos de trabalho presencial,,de 1001 a 3000,sim,Outros,45-49,de 6 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
22500.0,,Varejo,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 101 a 500,sim,Outros,30-34,Mais de 10 anos,Doutorado ou Phd,Química / Física,,,,,,,,,
25000.0,,Finanças ou Bancos,Paraná (PR),Modelo 100% remoto,,Acima de 3000,sim,Outros,35-39,de 6 a 10 anos,Mestrado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
7000.0,,Serviços,São Paulo (SP),Modelo híbrido com dias fixos de trabalho presencial,,Acima de 3000,sim,Outros,35-39,Menos de 1 ano,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
27500.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,,Acima de 3000,sim,Outros,25-29,de 6 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
22500.0,,Serviços,São Paulo (SP),Modelo 100% remoto,,de 1001 a 3000,sim,Outros,25-29,de 2 a 3 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
14000.0,,Finanças ou Bancos,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 501 a 1000,sim,Outros,30-34,Mais de 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
14000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 101 a 500,sim,Outros,25-29,de 4 a 5 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
22500.0,,Finanças ou Bancos,São Paulo (SP),Modelo 100% remoto,,Acima de 3000,sim,Outros,25-29,de 4 a 5 anos,Graduação/Bacharelado,Outras Engenharias,,,,,,,,,
18000.0,,Telecomunicação,Santa Catarina (SC),Modelo 100% remoto,,de 101 a 500,sim,Outros,25-29,de 6 a 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
14000.0,,Setor Público,Rio Grande do Sul (RS),Modelo híbrido com dias fixos de trabalho presencial,,Acima de 3000,sim,Outros,45-49,de 1 a 2 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
7000.0,,Tecnologia/Fábrica de Software,Rio Grande do Sul (RS),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 1 a 5,sim,Empreendedor ou Empregado (CNPJ),35-39,Mais de 10 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
10000.0,,Finanças ou Bancos,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,Acima de 3000,sim,Outros,25-29,de 4 a 5 anos,Pós-graduação,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
14000.0,,Construção Civil,São Paulo (SP),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 1001 a 3000,sim,Outros,30-34,de 2 a 3 anos,Doutorado ou Phd,Química / Física,,,,,,,,,
10000.0,,Tecnologia/Fábrica de Software,Minas Gerais (MG),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 1001 a 3000,sim,Outros,25-29,de 2 a 3 anos,Mestrado,Outras Engenharias,,,,,,,,,
22500.0,,Tecnologia/Fábrica de Software,Paraná (PR),Modelo 100% remoto,,de 501 a 1000,sim,Outros,40-44,Mais de 10 anos,Graduação/Bacharelado,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
1500.0,,Tecnologia/Fábrica de Software,Paraná (PR),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 1 a 5,sim,Empreendedor ou Empregado (CNPJ),40-44,de 2 a 3 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
35000.0,,Tecnologia/Fábrica de Software,São Paulo (SP),Modelo 100% remoto,,de 501 a 1000,sim,Outros,35-39,de 1 a 2 anos,Graduação/Bacharelado,Economia/ Administração / Contabilidade / Finanças,,,,,,,,,
14000.0,,Finanças ou Bancos,Minas Gerais (MG),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,Acima de 3000,sim,Outros,35-39,de 6 a 10 anos,Pós-graduação,Computação / Engenharia de Software / Sistemas de Informação/ TI,,,,,,,,,
14000.0,,Tecnologia/Fábrica de Software,Rio de Janeiro (RJ),Modelo híbrido flexível (o funcionário tem liberdade para escolher quando estar no escritório presencialmente),,de 6 a 10,sim,Outros,30-34,de 4 a 5 anos,Mestrado,Estatística/ Matemática / Matemática Computacional,,,,,,,,,
